product_code,category,image_path,ingredients_text,image_ok
8684306079575,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8684306079575.jpg,"ALOE BARBADENSIS LEAF EXTRACT, *******, ANHYDROXYLITOL, AQUA, ARACHIDYL ALCOHOL, *******, BEHENYL ALCOHOL, BUTYL METHOXYDIBENZOYLMETHANE, *******, C12-15 ALKYL BENZOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CAPRYLYL GLYCOL, *******, CETEARYL ALCOHOL, CI 77491, DIMETHICONE, ETHYLHEXYL METHOXYCINNAMATE, GLYCERIN, GLYCERYL STEARATE, HYALURONIC ACID, *******, OCTOCRYLENE, PHENOXYETHANOL, TITANIUM DIOXIDE, TRIETHOXYCAPRYLYLSILANE, *******, XYLITOL, *******, ZINC OXIDE",True
3264680042003,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3264680042003.jpg,"COCO-CAPRYLATE/CAE C12-15 ALKYL BENZOATE DEUT SEBACATE, DIETHYLAMINO HYDROBENZGYL HEXYL BENZOATE, BIS ETHE METHOXYPHENYL TRIAZINE, ETHYLTRIAZIONE, HYDROGENATED CASTOROL SE MICA, DEXTRIN MYRISTATE, SOPRYL LAUROYL SARCOSINATE, PARFUM/FRAGRANCE DOXIDE, HELIANTHUS ANNUS UNFLOWER SEED OIL, CI 77491 RON OXIDES, ETHYL FERULATE, RMARINUS OFFICINALIS (ROSEMARY LEAF EXTRACT, TOCOPHEROL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES. CITRUS AURANTIUM PEEL OIL LINALYL ACETATE, LIMONENE, LINALOOL, CITRONELLOL, DIMETHYL PHENETHYL ACETATE, GERANIOL, PELARGONIUM GRAVEOLENS FLOWER OIL ISOEUGENYL ACETATE [N5603/A) 18 M B PET MADE IN FRANCE Laboratoire NUXE 123 rue d'Aguesseau 92100 Boulogne-Paris France NUXE UK EC2M 1JH www.NUXE.COM AN067201A VN062201 FR",True
4005900597519,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900597519.jpg,,True
4005800027932,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005800027932.jpg,"Aqua, Homosalate, Octocrylene, Glycerin, Dicaprylyl Carbonate, Alcohol Denat., Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, C18-36 Acid Triglyceride, Ceteareth 20, Phenylbenzimidazole Sulfonic Acid, VP/Hexadecene Copolymer, Glycyrrhiza Inflata Root Extract, Glycyrrhetinic Acid, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, 1.2 Hexanediol, Phenoxyethanol.",True
8906087778462,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8906087778462.jpg,"Aqua, Isododecane, Propylene Glyco Methoxydibenzoylmethane, Terephthalylidene Dicamphor Acid, Glycerin, Ethylhexyl Methoxycinnamate, Methy Bs-Benzotriazolyl Tetramethylbutylphenol, Decyl Gl nybenzimidazole Sulfonic Acid, Hyaluronic Acid, Eth Ad Triethanolamine, Caprylic Capric Triglyceride, An loyldimethyltaurate/VP Copolymer, Tapioca Starch D bonate, Ethylhexyl Salicylate, Dimethicone, Cyclopenta Cetearyl Alcohol, Ceteareth-20, Cetearyl Olivate, Sorbitan Phenoxyethanol, Ethylhexylglycerin, Glyceryl Stearate C aya Fruit Extract, Glyceryl Glucoside, Niacinamide, P Neopentyl Glycol Diheptanoate, Sodium Polyacry Bharydiglycol, Biosaccharide Gum-4, 1,2-Hexanediol, Cap ruum Fruit Extract, Xanthan Gum, Tocopheryl Acetate Gluconate, Laminaria Digitata Extract, Cetyl-PG Hyd tamide, Ceramide EOP, Ceramide NG, Ceramide NP AS, Ceramide AP, Panthenol And Butylated Hydra",True
5901887030355,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\5901887030355.jpg,"Aqua (Water), Cetearyl Ethylhexanoate, Butylene Glycol Dicaprylate/Dicaprate, Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Diisostearoyl Polyglyceryl-3 Dimer Dilinoleate, Zinc Oxide, Ethylhexyl Triazone, Glycerin, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dimethicone, Hydrogenated Rapeseed Oil, Magnesium Sulfate, Panthenol, Tocopheryl Acetate, Hydrogenated Castor Oil, Cera Microcristallina (Microcrystalline Wax), Xanthan Gum, Sodium Benzoate, Parfum (Fragrance), Citric Acid.",True
3337875696838,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3337875696838.jpg,,True
3760349312772,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3760349312772.jpg,"Corylusz Avellana Seed Oil*, Zinc Oxide [nano], Isoamyl Laurate, Pongamia Glabra Seed Oil*, Caprylic/Capric Triglyceride, Oryzanol, Glyceryl Behenate, Parfum, Polyhydroxystearic Acid
* issu de l’agriculture biologique /
** transformé à partir d'ingrédients biologiques 42,3% du total des ingrédients ents sont issus de l'Agriculture Biologique 100% du total des ingrédients sont d'origine naturelle COSMOS ORGANIC contrôlé par Cosmécert selon le référentiel COSMOS",True
8906117254850,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8906117254850.jpg,,True
3468080009332,sun-care,,,False
3282770396331,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3282770396331.jpg,"AVENE THERMAL SPRING WATER (AVENE AQUA), DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, DIISOPROPYL SEBACATE, COCO CAPRYLATE/CAPRATE, DICAPRYLYL CARBONATE DIETHYLHEXYL BUTAMIDO TRIAZONE, GLYCERIN, BISETHYLHEXY LOXYPHENOL METHOXYPHENYL TRIAZINE, GLYCERIN, STEARATE CITRATE, ORYZA SATIVA (RICE) STARCH (ORYZA SATIVA STARCH), PENTYLENE GLYCOL, C12-15 ALKYL BENZOATE, VP/EICOSENE COPOLYMER BENZOIC ACID, CAPRYLIC/CAPRIC TRIGLYCERIDE, CELLULOSE GUM, FRAGRANCE (PARFUM), GLYCINE SOJA (SOYBEAN) OIL (GLYCINE SOJA OIL), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL (HELIANTHUS SEED OIL), MICROCRYSTALLINE CELLULOSE, SODIUM HYDROXIDE, TOCOPHEROL TOCOPHERYL GLUCOSIDE.",True
3600542520454,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600542520454.jpg,"AQUA/WATER, ALCOHOL DENAT., ETHYLHEXYL SALICYLATE, ETHYLHEXYL TRIAZONE, BUTYL METHOXYDIBENZOYLMETHANE. BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ISOPROPYL PALMITATE, DIISOPROPYL ADIPATE, GLYCERIN, PROPANEDIOL, PHENYLBENZIMIDAZOLE SULFONIC ACID, DICAPRYLYL ETHER, TRIETHANOLAMINE, C12-22 ALKYL ACRYLATE/HYDROXYETHYLACRYLATE COPOLYMER, TOCOPHEROL, HYDROXYACETOPHENONE, SODIUM POLYACRYLATE, SODIUM BENZOATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, DROMETRIZOLE TRISILOXANE, ALOE BARBADENSIS LEAF JUICE, CAPRYLYL GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CERAMIDE NP, CITRIC ACID, POTASSIUM SORBATE.",True
3600551125305,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600551125305.jpg,,True
3662361002146,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3662361002146.jpg,"WATER, DICAPRYLYL ETHER, DIISOPROPYL ADIPATE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, ETHYLHEXYL TRIAZONE, C12-15 ALKYL BENZOATE, BIS - ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, DIETHYLHEXYL BUTAMIDO TRIAZONE, SILICA, BEHENETH-25, PROPANEDIOL, PENTYLENE GLYCOL, ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER, HYDROGENATED VEGETABLE OIL, NIACINAMIDE, CETEARYL ALCOHOL, POLYESTER-7, COCO-GLUCOSIDE, MICROCRYSTALLINE CELLULOSE, NEOPENTYL GLYCOL DIHEPTANOATE, PARFUM (FRAGRANCE), 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, GLYCERIN, ARGININE, CITRIC ACID, TOCOPHEROL, CELLULOSE GUM, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, DISODIUM LAURYL SULFOSUCCINATE, GLYCINE SOJA (SOYBEAN) OIL, LECITHIN, POLYSORBATE 60, SORBITAN ISOSTEARATE, LEPIDIUM SATIVUM SPROUT EXTRACT",True
3770000717587,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3770000717587.jpg,"AQUA (WATER), DICAPRYLYL CARBONATE, DIETHYLAMINO HYDROXYBENZOYL BIS ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, PHENYLBENZIMIDAZOLE SULFONIC HEXYL BENZOATE, PROPANEDIOL, DECYL OLEATE, COCO-CAPRYLATE/CAPRATE ACD, PRUNUS ARMENIACA (APRICOT) KERNEL OIL, ETHYLHEXYL TRIAZONE, LACTOBACILLUS FERMENT, TRIACONTANYL PVP, CETEARYL GLUCOSIDE, LACTOBACILLUS, POTASSIUM CETYL PHOSPHATE, PARFUM (FRAGRANCE), GLYCERIN, SORBITAN OLIVATE, CETEARYL ALCOHOL, SODIUM HYDROXIDE, TOCOPHEROL ETHYLHEXYLGLYCERIN, COCOS NUCIFERA (COCONUT) RUT EXTRACT, PANTHENOL XANTHAN GUM, AVENA SATIVA OAT KERNEL EXTRACT, ALOE BARBADENSIS LEAF JUICE POWDER, BRASSICA NAPUS SEED OIL, MALTODEXTRIN, CITRIC OD HYDROGENATED VEGETABLE GLYCERIDES CITRATE.",True
8009518492545,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8009518492545.jpg,"PR si assorbe rapida Laffe spray do l'acqua, si non unta. Arricchito con ACIDO IALURONICO PO assa. Resistor mente lasciando la pelle morbido, m e con B-GLUCANO aluta ad attenuare gli arrossamenti cutanei. Il complesso di solari protegge la pelle dai raggi UVA/UVB/IR e previene i do dalle proprietà lenitive e riparatrici, idrata intensamente la pelle causati dai raggi UV. L'applicazione è facile e rapida, il sistema erogazione consente di vaporizzare il prodotto Su tutto il corpo un solo gesto. Adatto alle pelli chiare e delicate. Formula vegan oficial Applicare abbondantemente e coloran uniformemente prim Senza mineral oil, sles, sls, peg, solfati, siliconi dell'esposizione al sole. Non spruzzare negli occhi. Riapplica frequentemente. Evitare un'eccessiva esposizione al vol soprattutto dalle ore 12 alle 16. SUN MILK SPRAY SPF 50+ Spray milk with an greasy VERY HIGH PROTECTION - FACE AND BODY ultra-light non-greasy texture. Water resistant formula that absorbs quickly, leaving the skin soft but not g Enriched with HYALURONIC ACID and B-GLUCAN, known for its soothing and repairing properties, it delivers intense hydration to the skin and helps reduce skin redness. The sunscreen complex caused by UV rays. Fast and easy application that allows to apply protects the skin from UVA/UVB/IR rays and prevents damage the product all over the body with one gesture. Suitable for fair and sensitive skin. Vegan formula. Without mineral oil, sles, sls, pegs sulphates, silicones and artificial dyes. Apply evenly and generously onto the skin before exposure to sunlight. Do not spray into the eyes. Reapply frequently. Avoid overexposure to the sun, especialy between noon and 4pm. LECHE EN SPRAY SPF 50+ PROTECCIÓN MUY ALTA - CARA Y CUERPO Leche en spray de textura ultra ligera y no grasa. Resistente d agua, se absorbe rápidamente dejando la piel suave pero no grasa. Enriquecido con ÁCIDO HIALURÓNICO y B-GLUCANO, con propiedades calmantes y reparadoras, hidrata intensamente la pely ayuda a atenuar el enrojecimiento cutáneo. El complejo de os solares protege la piel de los rayos UVA/UVB/IR y previene los daños causados por los rayos UV. Aplicación rapida y sencilla en todo el cuerpo con un solo gesto. Adecuado para pieles claras sulfatos, siliconas ni colorantes artificiales. Aplicar uniforme y Y sensibles. Fórmula vegana. Sin aceite mineral, sles, sls, PEG abundantemente antes de la exposición al sol. Evita el contacto con los ojos. Reaplicar frecuentemente. Evitar la exposición excesiva sobre todo entre las 12 y las 16. N200625A INGREDIENTS: AQUA, DIBUTYL ADIPATE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, COCO-CAPRYLATE METHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ETHYLHEXYL TRIAZONE, CAPRYLIC/CAPRIC TRIGLYCERIDE WC SUCA, ETHYLHEXYLGLYCERIN, XANTHAN GUM, COCO-GLUCOSIDE, GLYCERIN, CAPRYLHYDROXAMIC ACID, PANTHENOL WONNE, ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER, BUTYLENE GLYCOL, POLYGLYCERYL-6 STEARATE CAPRI WUM LAURYL SULFOSUCCINATE, BETA-GLUCAN, TOCOPHEROL, HYDROLYZED HYALURONIC ACID, PARFUM TETRAMETH WINE, POLYGLYCERYL-6 BEHENATE, PENTYLENE GLYCOL, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE DERMATOLOGICAMENTE TESTATO DERMATOLÓGICAMENTE PROBADO DERMATOLOGICALLY TESTED KEYLOCAHYDRONAPHTHALENES, VANILLIN, GERANIOL VIA SOLFERINO 7-MILANO-MADE IN ITALY DEBORAH GROUP S.R.L",True
8017331051610,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8017331051610.jpg,,True
8017331065051,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8017331065051.jpg,"INGREDIENTS C12-15 ALKYL BENZOATE, SYNTHETIC BEESWAX, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, BUTYLOCTYL SALICYLATE, DIETHYLHEXYL BUTAMIDO TRIAZONE, ETHYLHEXYL TRIAZONE, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIMETHYL CAPRAMIDE, ZINC OXIDE, BUTYROSPERMUM PARKII BUTTER, PARFUM, ALOE BARBADENSIS LEAF EXTRACT, HELIANTHUS ANNUUS SEED OIL, TOCOPHEROL",True
8001120772794,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8001120772794.jpg,"Aqua, Homosalate, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Salicylate, Ethylhexyl Triazone Tris-Biphenyl Triazine (Nano), Alcohol Denat., Bis-Ethylhexyloxypheno Methoxyphenyl Triazine, Glyceryl Stearate, Glycerin, Ceteareth-20, Steary Alcohol, Lupinus Albus Seed Oil, Persea Gratissima Oil, Malpighia Glabra Fruit Extract, Triticum Vulgare Germ Oil Unsaponifiables, Olea Europaea Fruit Oil, Tocopherol, Lecithin, Synthetic Beeswax, Phytosterols, Parfum, Xanthan Gum, Hydrated Silica, Ascorbyl Palmitate, VP/Hexadecene Copolymer, Decyl Glucoside, Carbomer, Ethylhexylglycerin, Butylene Glycol, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium Phosphate Citric Acid, Sodium Hydroxide, Phenoxyethanol, Disodium EDTA",True
5202888400193,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\5202888400193.jpg,,True
4061461233051,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4061461233051.jpg,"Homosalate100mg/g, Octyl salicylate 50mg/g, octocrylene 50mg/g, 4-methylbenzyllidene camphre 40mg/g, butyl methoxydibenzoylmethane 40mg/g",True
2000000157869,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\2000000157869.jpg,"Zinc Oxide, Cocos Nucifera Oil, Prunus Dulcis Oil, Beeswax, Butyrospermum Parkii Butter, Tocopherol, Rosa Rubiginosa Oil",True
0857724008979,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\0857724008979.jpg,,True
0729238169807,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\0729238169807.jpg,,True
2200291116956,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\2200291116956.jpg,"Aqua, Glycerin, Ethylhexyl Stearate, Helianthus Annuus Hybrid Oil, Cetearyl Alcohol, Glyceryl Stearate Citrate, Panthenol, Allantoin, Toco - pheryl Acetate, Menthyl Lactate, Aloe Barbadensis Leaf Juice Powder. Parfum, Myristyl Myristate, Xanthan Gum, Phenoxyethanol, Benzyl Alcohol, Limonene, Citral, Alpha-Isomethyl Ionone, Sodium Chloride, Citric Acid, Sodium Hydroxide",True
3506770001041,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3506770001041.jpg,,True
4056489602200,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4056489602200.jpg,"Aqua, Octocrylene, Glycerin, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Diethyberyl Butamido Triazone, Potassium Cetyl Phosphate, Myristyl Alcohol, Phenoxyethanol, Xanthan Gum, Phenylbenzimidazole Sulfonic Acid Tocopheryl Acetate, Hydroxyacetophenone, Potassium Hydroxide, Caprylhydroxamic Acid, Sclerotium Gum",True
8056386602200,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8056386602200.jpg,,True
8859362515620,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8859362515620.jpg,"Aqua, Ethylhexyl Methoxycinnamate, Homosalate, Ethlyhexyl salicylate, Octocrylene, Butyl Methoxydibenzoylmethane, Dicaprylyl Ether, Cetyl Alcohol, Stearyl alcohol, Ceteareth-20, Dimethicone, Cyclopentasiloxane, Polysorbate 60, Propanediol, Titanium Dioxide, Sorbitan Stearate, Parfum, Carbomer, Acrylates Copolymer, Triethanolamine, Phenoxyethanol, Caprylyl Glycol, Sodium Benzoate, Vitamin B3, Sodium Hyaluronate, CI 77491, CI 77492",True
8429420264106,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\8429420264106.jpg,,True
0075486091125,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\0075486091125.jpg,"Active Ingredients: Avobenzone 2.0%, Homosalate 5.5%, Octisalate 4.5%, Octocrylene 4.0%",True
3760319342839,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3760319342839.jpg,,True
3760319342822,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3760319342822.jpg,,True
4066447786460,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4066447786460.jpg,"Аqua, Dibutyl Adipate, Glycerin, Diethylamino Hydroxybenzoyl Hexyl Benzoate, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Ethylhexyl Triazone, Bis-Diglyceryl Polyacyladipate-2, Propylheptyl Caprylate, Potassium Cetyl Phosphate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Copernicia Cerifera Cera, Hydrogenated Palm Glycerides, Tocopheryl Acetate, Phenylbenzimidazole Sulfonic Acid, Hydroxyacetophenone, Oryza Sativa Bran Cera, Microcrystalline Cellulose, Potassium Hydroxide, Caprylyl Glycol, Decylene Glycol, Succinoglycan, Tetrasodium Iminodisuccinate, Galactoarabinan, Cellulose Gum, Xanthan Gum, Caprylhydroxamic Acid, Tocopherol.",True
4066447814958,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4066447814958.jpg,"Aqua, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glycerin, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Diethylhexyl Butamido Triazone, Phenylbenzimidazole Sulfonic Acid, Propylheptyl Caprylate, VP/Hexadecene Copolymer, BisEthylhexyloxyphenol Methoxyphenyl Triazine, Triacontanyl PVP, Tocopheryl Acetate, Caprylyl Glycol, Microcrystalline Cellulose, Sodium Hydroxide, Acrylates Copolymer, Disodium EDTA, Galactoarabinan, Cellulose Gum, Caprylhydroxamic Acid, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Citric Acid, Tocopherol.",True
3468080009615,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3468080009615.jpg,,True
3600542625029,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600542625029.jpg,,True
3600542624688,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600542624688.jpg,,True
3600542513876,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600542513876.jpg,,True
3600542573771,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600542573771.jpg,,True
3468080008670,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3468080008670.jpg,,True
3468080009028,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3468080009028.jpg,"Aqua, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Phenylbenzimidazole Sulfonic Acid, Dibutyl Adipate, Dicaprylyl Carbonate, Propanediol, Caprylic/Capric Triglyceride, Glycerin, Diethylhexyl Butamido Triazone, Polyglyceryl-6 Stearate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Hydrogenated Dimer Dilinoleyl / Dimethylcarbonate Copolymer, Xylitylglucoside, Sodium Hydroxide, Potassium Cetyl Phosphate, Cocos Nucifera Oil, Anhydroxylitol, Xylitol, Ethylhexyglycerin, Polyglyceryl-6 Behenate, Xanthan Gum, Sodium Gluconate, 0-Cymen-5-Ol, Citric Acid, Tocopherol, Gardenia Taitensis Flower Extract, Helianthus Annuus Seed Oil. Monoï de Tahiti 1%.",True
3600542513005,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600542513005.jpg,,True
3600542518352,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\3600542518352.jpg,,True
4005900998996,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900998996.jpg,"Aqua, Alcohol Denat, Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, C12-15 Alkyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Isopropyl Palmitate, Butylene Glycol Dicaprylate/ Dicaprate, Dibutyl Adipate, Cetearyl Alcohol, Distarch Phosphate, Phenylbenzimidazole Sulfonic Acid, Glyceryl Stearate, Tapioca Starch, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glycerin, Isobutylamido Thiazolyl Resorcinol (Thiamidol®), Glycyrrhiza Inflata Root Extract, Sodium Hyaluronate, Tocopheryl Acetate, Hydroxypropyl Starch Phosphate, Xanthan Gum, Sodium Stearoyl Glutamate, Cocoglycerides, Hydrogenated Coco-Glycerides, Hydrogenated Rapeseed Oil, Sodium Hydroxide, Sodium Chloride, Sodium Sulfate, Ethylhexylglycerin, Hydroxyacetophenone, Phenoxyethanol, Trisodium EDTA, Parfum, CI 15985, CI 16035",True
4005900602077,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900602077.jpg,,True
4005900363879,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900363879.jpg,"AQUA, GLYCERIN, ISOPROPYL PALMITATE, ALCOHOL DENAT, _PARFUM_",True
4005900363848,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900363848.jpg,,True
4005900363633,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900363633.jpg,"Aqua, Alcohol Denat., C12-15 Alkyl Benzoate, Isopropyl Palmitate, Gly - cerin, Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, Bis-Ethylhexyloxy - phenol Methoxyphenyl Triazine, Dibutyl Adipate, Butylene Glycol Dicaprylate/Dica - prate, Copernicia Cerifera Cera, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glyceryl Stearate, Phenylbenzimidazole Sulfonic Acid, Sodium Hyaluronate, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Microcrystalline Cellulose, Hydrogenated Rapeseed Oil, Cetyl Palmitate, Sodium Stearoyl Glutamate, Diisustearoyl Polygly ceryl-3 Dimer Dilinoleate, Xanthan Gum, Cellulose Gum, Caprylyl Glycol, Sodium Hydroxide, Trisodium EDTA, Phenoxyethanol, Linalool, Benzyl Alcohol, Linalyl Acetate, Alpha-Isomethyl Ionone, Citronellol, Vanillin, Parfum",True
4005900363602,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900363602.jpg,"Aqua, Alcohol Denat, Isopropyl Palmitate, Glycerin, Ethylhexyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Butyl Methoxydibenzoylmethane, Dibutyl Adipate, Butylene Glycol Dicaprylate/Dicaprate, Ethylhexyl Triazone, Glyceryl Stearate, Phenylbenzimidazole Sulfonic Acid, Sodium Ascorbyl Phosphate, Sodium Hyaluronate, Microcrystalline Cellulose, Copernicia Cerifera Cera, Hydrogenated Rapeseed Oil, Cetyl Palmitate, Sodium Stearoyl Glutamate, Tocopheryl Acetate, Xanthan Gum, Cellulose Gum, Sodium Hydroxide, Caprylyl Glycol, Trisodium EDTA, Phenoxyethanol, Linalool, Benzyl Alcohol, Linalyl Acetate, Alpha-Isomethyl Ionone, Citronellol, Vanillin, Parfum",True
4005900363756,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900363756.jpg,"Aqua, Alcohol Denat., C12-15 Alkyl Benzoate, Isopropyl Palmitate, Glycerin, Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, Bis-Ethylhexyl - oxyphenol Methoxyphenyl Triazine, Dibutyl Adipate, Butylene Glycol Dicaprylate/ Dicaprate, Copernicia Cerifera Cera, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glyceryl Stearate, Phenylbenzimidazole Sulfonic Acid, Sodium Ascorbyl Phosphate, Hydrogenated Rapeseed Oil, Panthenol, Cetyl Palmitate, Micro - crystalline Cellulose, Sodium Stearoyl Glutamate, Cellulose Gum, Diisostearoyl Polyglyceryl-3 Dimer Dilinoleate, Tocopheryl Acetate, Xanthan Gum, Caprylyl Glycol, Sodium Hydroxide, Trisodium EDTA, Phenoxyethanol, Sodium Chloride, Pantolactone, Citric Acid, Sodium Sulfate, Parfum, CI 42090",True
4005808654024,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005808654024.jpg,,True
4005900694287,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900694287.jpg,,True
4005900460240,sun-care,C:\cit\9th_sem\data_engineering\skincare-data-project\skincare-data-project\raw\images\4005900460240.jpg,,True
